id_cliente,nome_cliente,regiao_cliente,idade_cliente,faixa_etaria
12507422707,Erick Santos,SUDESTE,30,Adulto
12507930350,Bianca Assis,SUDESTE,44,Adulto
12508457182,Simone Moreira,SUL,30,Adulto
12516854787,Cecília Aguiar,NORDESTE,42,Adulto
12518244668,Paula Freitas,CENTRO-OESTE,62,Idoso
12524135683,Eduarda Queiroz,SUL,30,Adulto
12528571657,Caíque Queiroz,NORTE,21,Jovem
12530162161,Alessandra Silva,NORDESTE,52,Adulto
12530571779,Breno Assis,SUDESTE,31,Adulto
12537894738,Vinícius Pires,NORDESTE,40,Adulto
12544873054,Daniela Queiroz,SUL,41,Adulto
12549337284,Fabiana Barbosa,NORTE,48,Adulto
12551803541,Arthur Bonfim,SUL,30,Adulto
12562887892,Heitor Carvalho,CENTRO-OESTE,29,Jovem
12570026176,Matheus Ribeiro,SUL,39,Adulto
12575482071,Amanda Cardoso,NORDESTE,35,Adulto
12579021808,Isabela Martins,NORDESTE,58,Adulto
12593449308,Matheus Albuquerque,NORTE,27,Jovem
12595066981,Débora Andrade,NORDESTE,22,Jovem
12599319632,Thiago Brito,SUL,28,Jovem
12600614447,Felipe Sales,SUDESTE,61,Idoso
12604208788,Elaine Correia,SUDESTE,30,Adulto
12606939749,Débora Moreira,SUL,28,Jovem
12614131809,Elaine Pires,SUDESTE,72,Idoso
12618508943,Letícia Macedo,SUDESTE,58,Adulto
12618936301,André Toledo,SUDESTE,30,Adulto
12624691352,Isabela Pereira,SUDESTE,41,Adulto
12625895373,Júlia Antunes,SUL,73,Idoso
12628348866,Fábio Albuquerque,NORTE,39,Adulto
12631797966,Augusto Siqueira,CENTRO-OESTE,20,Jovem
12633719990,Heitor Reis,NORDESTE,61,Idoso
12642082003,Vinícius Tavares,SUDESTE,62,Idoso
12655693543,Ana Freitas,CENTRO-OESTE,19,Jovem
12680909683,Diogo Araújo,NORDESTE,38,Adulto
12688406590,Vitória Amorim,SUDESTE,30,Adulto
12693744331,Patrícia Amorim,SUDESTE,47,Adulto
12694720006,Elis Novaes,NORDESTE,22,Jovem
12695950930,Lucas Cardoso,CENTRO-OESTE,31,Adulto
12698695265,Bruno Teixeira,SUDESTE,77,Idoso
12700432383,Helena Cardoso,NORDESTE,20,Jovem
12701045496,Cecília Martins,SUDESTE,19,Jovem
12701178000,André Cardoso,CENTRO-OESTE,42,Adulto
12701639886,Amanda Rodrigues,NORDESTE,41,Adulto
12703275954,José Cavalcante,NORDESTE,47,Adulto
12719610022,Amanda Ribeiro,NORDESTE,41,Adulto
12721589879,Evelin Barbosa,NORDESTE,39,Adulto
12740414669,Beatriz Coelho,SUDESTE,42,Adulto
12741341349,Enzo Santos,SUDESTE,46,Adulto
12742229971,Flávia Rocha,SUDESTE,33,Adulto
12742334654,Vinícius Moreira,NORDESTE,22,Jovem
12742650876,Fabiana Bonfim,NORDESTE,60,Adulto
12745517722,Flávia Assis,SUDESTE,23,Jovem
12751915175,Rodrigo Brito,SUDESTE,42,Adulto
12753435852,Larissa Cavalcante,NORDESTE,51,Adulto
12757938304,Isabela Rocha,SUDESTE,31,Adulto
12759548418,Otávio Lima,SUDESTE,61,Idoso
12765591068,Breno Araújo,SUDESTE,20,Jovem
12766665696,Arthur Paiva,SUDESTE,33,Adulto
12767413312,Júlia Pinheiro,SUDESTE,36,Adulto
12770533730,Alice Santana,NORDESTE,33,Adulto
12770717577,João Guimarães,SUL,52,Adulto
12771289868,Bárbara Batista,SUDESTE,38,Adulto
12772372329,Jonathan Campos,SUDESTE,27,Jovem
12783271243,Gabriela Queiroz,SUDESTE,41,Adulto
12785025983,Adriana Xavier,SUDESTE,73,Idoso
12785593235,Flávia Ribeiro,CENTRO-OESTE,43,Adulto
12790851268,Flávia Ribeiro,NORTE,57,Adulto
12791255305,Alice Dias,SUL,21,Jovem
12795593304,Diego Ribeiro,NORDESTE,39,Adulto
12796799989,Augusto Dias,SUDESTE,26,Jovem
12801494635,Augusto Antunes,NORDESTE,36,Adulto
12802601360,Heitor Cavalcante,CENTRO-OESTE,27,Jovem
12803849329,Débora Andrade,NORDESTE,31,Adulto
12805016769,Eduarda Figueiredo,NORDESTE,51,Adulto
12807855466,Mariana Barros,SUDESTE,37,Adulto
12809539337,Rodrigo Oliveira,SUDESTE,30,Adulto
12815283743,Camila Antunes,NORDESTE,33,Adulto
12818354462,Bruno Sant’anna,NORDESTE,39,Adulto
12818410239,Tatiana Pereira,NORDESTE,29,Jovem
12823077387,Mariana Barbosa,NORTE,21,Jovem
12835192449,Rafael Rocha,SUDESTE,32,Adulto
12841657973,Karina Rangel,SUDESTE,37,Adulto
12843897167,Mariana Barreto,SUDESTE,59,Adulto
12844816523,Felipe Dias,NORTE,22,Jovem
12849095956,Enzo Cardoso,NORDESTE,20,Jovem
12850113568,Carla Costa,NORTE,58,Adulto
12855569230,Isabela Mendes,SUL,41,Adulto
12877134403,Cristiano Dias,NORDESTE,48,Adulto
12879091126,Simone Queiroz,NORTE,74,Idoso
12880244598,Alessandra Gomes,SUDESTE,28,Jovem
12884062606,Alessandra Santos,SUDESTE,37,Adulto
12893913153,Igor Martins,SUL,30,Adulto
12895976145,Simone Lima,NORDESTE,43,Adulto
12899917226,Breno Novaes,SUDESTE,49,Adulto
12905117199,Fabiana Guimarães,NORDESTE,40,Adulto
12908081886,Arthur Campos,NORDESTE,49,Adulto
12915963658,Carla Teixeira,SUDESTE,42,Adulto
12916137525,Yasmin Novaes,SUDESTE,49,Adulto
12922023725,Eduarda Moraes,NORTE,47,Adulto
12928749157,Bárbara Moreira,NORDESTE,28,Jovem
12929019604,Henrique Antunes,SUL,20,Jovem
12934160585,Cecília Xavier,SUL,60,Adulto
12934854452,Natalia Monteiro,SUL,38,Adulto
12939235711,Felipe Almeida,NORDESTE,48,Adulto
12940748046,Jonathan Barreto,NORTE,48,Adulto
12941130872,Henrique Souza,SUDESTE,23,Jovem
12943396756,Caio Souza,SUDESTE,57,Adulto
12948851209,Júlia Macedo,NORDESTE,30,Adulto
12962690744,Renato Barbosa,NORDESTE,32,Adulto
12967874586,José Ribeiro,NORTE,41,Adulto
12974317393,Jonathan Oliveira,SUDESTE,39,Adulto
12995796190,Elisa Pinheiro,NORTE,30,Adulto
12998580997,Diego Coelho,NORDESTE,60,Adulto
13001168632,Camila Xavier,CENTRO-OESTE,30,Adulto
13005581100,Igor Araújo,NORDESTE,40,Adulto
13006208667,Otávio Fernandes,SUDESTE,62,Idoso
13007583126,Cristiano Tavares,CENTRO-OESTE,29,Jovem
13010613778,Jonathan Silva,SUDESTE,20,Jovem
13010839256,Gabriela Prado,NORDESTE,36,Adulto
13017661037,João Peixoto,NORTE,50,Adulto
13021136590,Bianca Brito,SUDESTE,33,Adulto
13027722844,Igor Fernandes,SUL,43,Adulto
13053500068,Rodrigo Rocha,NORDESTE,38,Adulto
13058946826,Erick Pires,SUDESTE,40,Adulto
13064903862,Augusto Rangel,NORDESTE,20,Jovem
13065803892,Débora Oliveira,SUDESTE,45,Adulto
13068079615,Karina Freitas,SUDESTE,57,Adulto
13071278827,José Correia,SUDESTE,21,Jovem
13079826273,Eduarda Martins,SUL,33,Adulto
13082842492,Vitória Araújo,SUDESTE,31,Adulto
13087148205,Vitória Ribeiro,NORDESTE,32,Adulto
13088328260,Mariana Dutra,CENTRO-OESTE,76,Idoso
13106656400,Gabriela Martins,SUDESTE,74,Idoso
13107419780,Daniela Fernandes,NORDESTE,59,Adulto
13109332668,Otávio Novaes,NORDESTE,30,Adulto
13109383242,Fabiana Bezerra,SUDESTE,38,Adulto
13109855562,Larissa Amorim,SUL,48,Adulto
13119433933,Natalia Bezerra,NORDESTE,36,Adulto
13120243109,Helena Maia,SUDESTE,37,Adulto
13126535173,Elisa Rocha,SUDESTE,30,Adulto
13127663831,Elis Sant’anna,SUDESTE,30,Adulto
13128795976,Mariana Macedo,SUDESTE,20,Jovem
13134782382,Augusto Bezerra,CENTRO-OESTE,42,Adulto
13136828547,Rafael Silveira,SUDESTE,28,Jovem
13139447795,Matheus Santana,SUDESTE,35,Adulto
13145112324,Antônio Batista,NORDESTE,40,Adulto
13152995754,Karina Dutra,NORDESTE,29,Jovem
13153050982,Cristiano Pinheiro,NORDESTE,50,Adulto
13153872936,Isabela Sant’anna,NORDESTE,44,Adulto
13155010509,Daniela Toledo,NORDESTE,51,Adulto
13189414615,José Bezerra,SUDESTE,48,Adulto
13193278973,Clara Prado,SUDESTE,51,Adulto
13197667578,Sofia Sant’anna,SUDESTE,50,Adulto
13210565583,Bárbara Correia,SUL,50,Adulto
13210747015,Rafael Moura,NORDESTE,40,Adulto
13217694456,Daniela Moura,NORTE,49,Adulto
13226556462,Alice Rocha,SUDESTE,45,Adulto
13228313930,Tatiana Dias,NORDESTE,39,Adulto
13231945210,Yasmin Assis,NORDESTE,59,Adulto
13232006812,Cecília Pinheiro,NORDESTE,32,Adulto
13235685309,Cristiano Azevedo,NORDESTE,19,Jovem
13239372484,Erick Fonseca,SUDESTE,41,Adulto
13247952061,Flávia Martins,NORDESTE,40,Adulto
13250385577,Augusto Cardoso,NORDESTE,41,Adulto
13250584282,Fernando Pinheiro,SUDESTE,22,Jovem
13256843031,Breno Barreto,NORDESTE,62,Idoso
13262813285,Mariana Cunha,SUDESTE,39,Adulto
13264629313,Sofia Carvalho,SUDESTE,52,Adulto
13270433973,Camila Prado,SUDESTE,21,Jovem
13273158599,Heitor Costa,CENTRO-OESTE,58,Adulto
13276148705,Alice Mendes,SUDESTE,38,Adulto
13276474964,Daniela Cunha,SUDESTE,40,Adulto
13278922518,Alessandra Cunha,SUDESTE,29,Jovem
13282234760,Eduarda Gomes,NORDESTE,26,Jovem
13286184773,Carla Queiroz,SUDESTE,30,Adulto
13292984946,Breno Antunes,SUDESTE,20,Jovem
13294725179,Mariana Cavalcante,SUL,27,Jovem
13294911167,André Rezende,SUDESTE,77,Idoso
13296759488,Beatriz Oliveira,NORDESTE,23,Jovem
13302830653,Henrique Tavares,SUDESTE,27,Jovem
13304498631,Heitor Batista,SUDESTE,42,Adulto
13310387859,Heitor Nunes,SUL,32,Adulto
13310802087,Cristiano Souza,NORDESTE,36,Adulto
13313905479,Caio Coelho,CENTRO-OESTE,47,Adulto
13316887298,Alessandra Silva,SUDESTE,51,Adulto
13328194019,Letícia Dias,SUDESTE,71,Idoso
13328719042,Adriana Pires,NORDESTE,29,Jovem
13329375530,Henrique Assis,NORDESTE,27,Jovem
13330978414,Elisa Peixoto,NORDESTE,40,Adulto
13332123035,Alice Pereira,NORDESTE,20,Jovem
13342286673,Flávia Brito,SUDESTE,28,Jovem
13344519696,Breno Figueiredo,SUDESTE,35,Adulto
13354843244,Vinícius Nunes,SUDESTE,22,Jovem
13365506418,Jonathan Siqueira,SUDESTE,39,Adulto
13369794360,Otávio Correia,NORDESTE,49,Adulto
13372316840,Evelin Correia,SUDESTE,43,Adulto
13372675164,Heitor Cardoso,SUDESTE,53,Adulto
13374654113,Henrique Souza,SUL,31,Adulto
13385444099,Joana Antunes,SUDESTE,31,Adulto
13386078980,Alessandra Souza,SUDESTE,28,Jovem
13394142750,Heitor Macedo,NORDESTE,49,Adulto
13399274526,Igor Moreira,CENTRO-OESTE,32,Adulto
13401586854,Renato Maia,SUDESTE,62,Idoso
13407169293,Erick Cardoso,SUL,28,Jovem
13408261847,Paula Teixeira,SUL,27,Jovem
13416798421,Evelin Queiroz,SUL,31,Adulto
13423888883,Vitória Correia,SUL,49,Adulto
13428674774,Rafael Barbosa,SUL,58,Adulto
13432229305,Patrícia Ribeiro,NORTE,26,Jovem
13432853859,Jonathan Toledo,SUL,21,Jovem
13433262641,Sofia Rodrigues,SUDESTE,57,Adulto
13451560486,Bruno Moura,SUDESTE,41,Adulto
13456530677,Sofia Brito,SUDESTE,28,Jovem
13464290593,Augusto Rezende,SUDESTE,39,Adulto
13465507602,Débora Pereira,NORTE,48,Adulto
13481401876,Bárbara Correia,NORTE,50,Adulto
13482447386,Yasmin Pereira,SUDESTE,20,Jovem
13505170012,Júlia Albuquerque,SUDESTE,40,Adulto
13506430333,Adriana Moreira,SUL,27,Jovem
13510874487,Bianca Prado,SUDESTE,31,Adulto
13512281410,Débora Lima,SUL,21,Jovem
13519130958,Ana Moreira,NORDESTE,39,Adulto
13529786606,Yasmin Silveira,CENTRO-OESTE,66,Idoso
13560953191,Enzo Sales,SUDESTE,30,Adulto
13565678244,Otávio Santos,SUDESTE,59,Adulto
13573352843,Bárbara Santana,NORDESTE,32,Adulto
13577494762,Joana Novaes,NORDESTE,76,Idoso
13593582607,Felipe Siqueira,NORDESTE,20,Jovem
13597639017,Vitória Figueiredo,SUL,58,Adulto
13603089787,Karina Toledo,CENTRO-OESTE,31,Adulto
13608209895,Débora Bonfim,CENTRO-OESTE,47,Adulto
13610954731,Tatiana Silva,NORDESTE,47,Adulto
13611083919,José Moreira,NORDESTE,73,Idoso
13612604946,Cristiano Guimarães,SUDESTE,23,Jovem
13620929463,Patrícia Almeida,NORTE,32,Adulto
13622697358,Erick Amorim,NORTE,30,Adulto
13625657978,Carla Rezende,SUDESTE,33,Adulto
13633315474,Yasmin Rocha,SUDESTE,38,Adulto
13642943406,Larissa Guimarães,NORTE,39,Adulto
13644004643,Tatiana Souza,SUDESTE,23,Jovem
13645205947,Vinícius Assis,SUL,35,Adulto
13648620548,Joana Cavalcante,NORDESTE,40,Adulto
13658923172,Breno Cunha,SUL,31,Adulto
13660101847,Otávio Novaes,NORTE,38,Adulto
13664283881,Elisa Rezende,CENTRO-OESTE,74,Idoso
13675173274,Vitória Siqueira,CENTRO-OESTE,51,Adulto
13679762704,André Pereira,SUDESTE,26,Jovem
13683937974,Ana Xavier,SUL,69,Idoso
13684662559,Rafael Silva,NORDESTE,36,Adulto
13693124685,Yasmin Correia,SUDESTE,48,Adulto
13706475480,Isabela Pires,CENTRO-OESTE,33,Adulto
13709504593,Estela Silveira,NORDESTE,59,Adulto
13709964601,Erick Martins,NORDESTE,30,Adulto
13710294858,Matheus Macedo,NORDESTE,20,Jovem
13710970770,Júlia Prado,SUDESTE,47,Adulto
13713393923,Gabriela Correia,NORDESTE,38,Adulto
13715468886,Arthur Toledo,NORDESTE,28,Jovem
13715653078,Patrícia Barbosa,NORDESTE,22,Jovem
13727443113,Vinícius Azevedo,SUL,30,Adulto
13736428232,Helena Maia,NORDESTE,29,Jovem
13738416238,Alessandra Macedo,SUL,51,Adulto
13742479160,Elaine Batista,NORTE,52,Adulto
13743634379,Larissa Cardoso,SUDESTE,36,Adulto
13751488140,Bianca Maia,CENTRO-OESTE,28,Jovem
13754754637,Yasmin Santana,SUDESTE,30,Adulto
13758194021,Gustavo Peixoto,CENTRO-OESTE,40,Adulto
13778706205,Igor Fonseca,NORTE,26,Jovem
13781746313,Tatiana Queiroz,SUL,28,Jovem
13783750211,Rodrigo Cavalcante,SUDESTE,57,Adulto
13810420416,Amanda Assis,NORTE,59,Adulto
13818099262,Vitória Sant’anna,SUL,49,Adulto
13822054823,José Assis,NORDESTE,39,Adulto
13823588444,Simone Coelho,SUL,42,Adulto
13824852050,Felipe Pereira,NORDESTE,57,Adulto
13825213662,Sofia Cunha,SUL,49,Adulto
13825479802,Breno Santana,NORDESTE,49,Adulto
13825656091,Renato Lima,SUL,50,Adulto
13833121686,Alessandra Carvalho,SUL,30,Adulto
13841149438,Gabriela Peixoto,CENTRO-OESTE,61,Idoso
13844039948,Matheus Fonseca,SUDESTE,31,Adulto
13860950676,Amanda Lima,NORDESTE,21,Jovem
13861958806,Débora Dutra,NORDESTE,57,Adulto
13866698829,Isabela Aguiar,SUDESTE,28,Jovem
13868400149,Fernando Queiroz,SUDESTE,31,Adulto
13871227126,Igor Bonfim,CENTRO-OESTE,41,Adulto
13879363351,Enzo Oliveira,NORDESTE,43,Adulto
13883689627,Simone Moura,NORDESTE,32,Adulto
13884333422,Júlia Pontes,SUDESTE,30,Adulto
13897999155,Rodrigo Aguiar,NORDESTE,26,Jovem
13902344297,Igor Moraes,SUDESTE,49,Adulto
13902529942,Gustavo Fonseca,SUDESTE,28,Jovem
13904000145,Vinícius Cardoso,NORDESTE,47,Adulto
13905907411,Henrique Barreto,NORDESTE,22,Jovem
13908334041,Renato Barbosa,SUDESTE,29,Jovem
13910002424,Caíque Xavier,SUDESTE,30,Adulto
13929772217,Cristiano Antunes,SUL,50,Adulto
13947783205,Mariana Novaes,NORTE,40,Adulto
13954359204,Fábio Macedo,NORDESTE,49,Adulto
13956458814,Henrique Rezende,SUDESTE,27,Jovem
13957353995,Ana Silva,SUDESTE,50,Adulto
13959788380,Paula Sant’anna,CENTRO-OESTE,24,Jovem
13973587326,André Bonfim,SUDESTE,40,Adulto
13985312670,Larissa Tavares,NORTE,72,Idoso
13990256671,Erick Santana,SUL,42,Adulto
14001487848,Evelin Lima,SUDESTE,27,Jovem
14004000636,Erick Lima,SUDESTE,31,Adulto
14008255108,Alessandra Andrade,SUDESTE,39,Adulto
14011098473,Ana Barbosa,SUDESTE,63,Idoso
14026540814,Isabela Almeida,SUDESTE,31,Adulto
14029023032,Elisa Correia,NORDESTE,63,Idoso
14034441276,Matheus Souza,SUL,49,Adulto
14039484320,Natalia Andrade,NORDESTE,52,Adulto
14039768457,Heitor Coelho,SUDESTE,20,Jovem
14041893081,Simone Monteiro,NORDESTE,59,Adulto
14052158959,Natalia Sant’anna,NORDESTE,19,Jovem
14052904783,Renato Assis,NORTE,39,Adulto
14053262050,Yasmin Queiroz,SUL,29,Jovem
14057932204,Daniela Macedo,SUDESTE,61,Idoso
14061332709,Rodrigo Macedo,SUDESTE,29,Jovem
14066527728,Otávio Carvalho,NORDESTE,27,Jovem
14066674836,Lucas Moreira,CENTRO-OESTE,28,Jovem
14069128327,Elaine Santos,NORDESTE,63,Idoso
14069758696,Mariana Gomes,NORDESTE,36,Adulto
14090607132,Fernando Mendes,SUDESTE,57,Adulto
14092147959,Elaine Aguiar,SUDESTE,40,Adulto
14094802416,Henrique Pereira,NORDESTE,42,Adulto
14095463680,Matheus Ribeiro,SUDESTE,28,Jovem
14104423921,Amanda Teixeira,NORTE,36,Adulto
14109472981,Gustavo Rezende,SUDESTE,36,Adulto
14114678877,Mariana Fernandes,NORDESTE,47,Adulto
14116520802,Estela Coelho,SUDESTE,51,Adulto
14123909373,Caíque Souza,SUL,57,Adulto
14124714538,Fábio Peixoto,SUL,38,Adulto
14131163749,José Queiroz,NORDESTE,59,Adulto
14137200280,Rodrigo Andrade,SUDESTE,27,Jovem
14138871097,Enzo Macedo,SUDESTE,60,Adulto
14145641345,Natalia Gomes,SUDESTE,31,Adulto
14160600860,Thiago Cavalcante,SUDESTE,36,Adulto
14166040136,Elaine Xavier,CENTRO-OESTE,42,Adulto
14166457323,Alessandra Pontes,SUL,40,Adulto
14166625334,Thiago Peixoto,NORDESTE,41,Adulto
14170216481,Cecília Sales,SUDESTE,49,Adulto
14171531618,Cristiano Bezerra,NORDESTE,27,Jovem
14174654659,Henrique Pereira,SUDESTE,22,Jovem
14178398703,Elis Amorim,SUDESTE,22,Jovem
14186471858,Igor Almeida,SUDESTE,21,Jovem
14193086501,Simone Santos,SUDESTE,58,Adulto
14193178364,Gabriela Barbosa,SUDESTE,49,Adulto
14198755985,Erick Barbosa,NORDESTE,39,Adulto
14199987863,Cecília Oliveira,SUDESTE,26,Jovem
14206813792,Carla Pires,NORDESTE,42,Adulto
14218605670,Ana Amorim,SUDESTE,20,Jovem
14224412145,Karina Cardoso,SUDESTE,23,Jovem
14233427046,Débora Siqueira,SUDESTE,43,Adulto
14242045243,Patrícia Pinheiro,NORDESTE,38,Adulto
14243588464,Vitória Moraes,SUDESTE,39,Adulto
14245672188,Mariana Fernandes,CENTRO-OESTE,59,Adulto
14255017951,Beatriz Martins,CENTRO-OESTE,27,Jovem
14255082319,Matheus Almeida,SUDESTE,21,Jovem
14255791098,Eduarda Silva,NORDESTE,26,Jovem
14260329857,Amanda Coelho,CENTRO-OESTE,38,Adulto
14260397736,Simone Amorim,NORDESTE,21,Jovem
14264823762,Rodrigo Teixeira,SUDESTE,51,Adulto
14266785745,Flávia Martins,SUDESTE,41,Adulto
14274003092,Elaine Araújo,CENTRO-OESTE,39,Adulto
14295460856,Thiago Bonfim,NORTE,26,Jovem
14299589773,Caio Moreira,SUDESTE,67,Idoso
14306034288,Otávio Rodrigues,SUDESTE,39,Adulto
14308249805,Tatiana Figueiredo,SUDESTE,33,Adulto
14308840996,Lucas Freitas,NORDESTE,31,Adulto
14310698393,Patrícia Souza,NORTE,51,Adulto
14321372842,Bianca Bonfim,NORDESTE,42,Adulto
14321760793,Flávia Bezerra,SUDESTE,29,Jovem
14335892348,Fabiana Reis,SUDESTE,42,Adulto
14337380021,Beatriz Maia,SUDESTE,59,Adulto
14337893976,Amanda Martins,SUDESTE,46,Adulto
14338656869,Gustavo Pinheiro,SUDESTE,78,Idoso
14341924442,Ana Monteiro,SUDESTE,72,Idoso
14342048680,Caíque Azevedo,NORDESTE,31,Adulto
14343887733,Vitória Monteiro,SUDESTE,41,Adulto
14347748571,Fernando Moraes,SUDESTE,64,Idoso
14349011540,Clara Teixeira,SUDESTE,29,Jovem
14355780694,Elis Santana,NORDESTE,27,Jovem
14355980758,Júlia Santos,SUDESTE,61,Idoso
14357187580,Estela Paiva,CENTRO-OESTE,77,Idoso
14359155750,Arthur Amorim,SUDESTE,58,Adulto
14370502586,Yasmin Moura,SUDESTE,24,Jovem
14371089672,Erick Prado,SUDESTE,33,Adulto
14389896873,Jonathan Amorim,NORDESTE,19,Jovem
14398240463,Natalia Souza,SUL,33,Adulto
14399288912,Vinícius Gomes,NORDESTE,32,Adulto
14400726647,Sofia Santos,NORDESTE,57,Adulto
14401497162,Fernando Martins,NORDESTE,39,Adulto
14401552883,Cecília Macedo,SUDESTE,32,Adulto
14406329143,Ana Lima,SUDESTE,40,Adulto
14407487068,Camila Assis,NORDESTE,29,Jovem
14409769765,Mariana Gomes,NORDESTE,39,Adulto
14410267749,Vinícius Santana,SUL,27,Jovem
14414159443,Felipe Cunha,CENTRO-OESTE,58,Adulto
14417040435,Yasmin Dias,NORDESTE,52,Adulto
14418402914,Beatriz Coelho,SUDESTE,20,Jovem
14426752226,Isabela Siqueira,SUDESTE,49,Adulto
14430081142,Karina Aguiar,NORDESTE,51,Adulto
14431035202,Natalia Campos,SUDESTE,36,Adulto
14432196575,José Albuquerque,SUL,40,Adulto
14442049344,Letícia Monteiro,NORDESTE,57,Adulto
14449189540,Cristiano Assis,CENTRO-OESTE,39,Adulto
14454580152,José Sales,SUDESTE,48,Adulto
14458351890,Letícia Ribeiro,NORDESTE,26,Jovem
14458723813,Renato Silva,SUDESTE,29,Jovem
14460027631,Karina Rocha,CENTRO-OESTE,30,Adulto
14462226039,Júlia Aguiar,SUL,40,Adulto
14462978917,Júlia Freitas,SUL,49,Adulto
14463454228,Camila Peixoto,SUDESTE,74,Idoso
14468826827,Elaine Maia,NORTE,27,Jovem
14471104532,Larissa Pontes,SUDESTE,73,Idoso
14476515342,Bianca Souza,SUDESTE,27,Jovem
14483753879,Igor Maia,SUL,32,Adulto
14485528994,Antônio Lima,NORTE,33,Adulto
14489614778,Larissa Reis,SUL,57,Adulto
14489622853,Clara Almeida,SUDESTE,51,Adulto
14493313809,Larissa Amorim,SUDESTE,43,Adulto
14498635446,Arthur Dutra,CENTRO-OESTE,38,Adulto
14501579146,Gustavo Mendes,SUDESTE,73,Idoso
14506981551,Fábio Assis,SUL,21,Jovem
14510540520,Bianca Barbosa,SUDESTE,60,Adulto
14514429400,Estela Novaes,SUDESTE,33,Adulto
14518066143,Letícia Cunha,NORDESTE,49,Adulto
14520274214,Henrique Dias,NORDESTE,19,Jovem
14520304375,Helena Antunes,NORTE,27,Jovem
14524845822,Sofia Ribeiro,SUDESTE,50,Adulto
14525965233,Henrique Campos,NORDESTE,28,Jovem
14529646606,Elaine Pontes,SUDESTE,59,Adulto
14536465796,Júlia Dias,SUL,72,Idoso
14542358549,Amanda Tavares,SUDESTE,60,Adulto
14542383348,Caio Andrade,NORDESTE,37,Adulto
14544297319,Fernando Teixeira,SUDESTE,60,Adulto
14545037120,Tatiana Guimarães,SUL,22,Jovem
14550697442,Natalia Bezerra,SUDESTE,30,Adulto
14552140993,Elisa Santana,NORTE,60,Adulto
14562578845,Felipe Sant’anna,SUDESTE,26,Jovem
14566292511,Camila Paiva,SUDESTE,28,Jovem
14570444654,Cecília Silva,NORTE,38,Adulto
14579329471,Bianca Carvalho,SUDESTE,29,Jovem
14588345925,Yasmin Bezerra,SUDESTE,20,Jovem
14589419233,Camila Campos,NORTE,54,Adulto
14596078128,Gustavo Macedo,SUDESTE,39,Adulto
14598340283,Jonathan Pinheiro,SUDESTE,54,Adulto
14598745404,Elis Azevedo,NORDESTE,31,Adulto
14614596346,Helena Queiroz,SUL,24,Jovem
14617428998,Thiago Queiroz,NORTE,53,Adulto
14617876447,Bruno Brito,SUL,75,Idoso
14622012839,Fabiana Sant’anna,SUDESTE,27,Jovem
14628126753,Arthur Pontes,SUDESTE,79,Idoso
14631265440,Augusto Prado,SUDESTE,50,Adulto
14631466558,João Araújo,NORDESTE,28,Jovem
14632641035,Otávio Pinheiro,SUL,61,Idoso
14643245918,Elaine Peixoto,SUDESTE,31,Adulto
14645479878,Beatriz Xavier,NORDESTE,48,Adulto
14653932532,Thiago Dias,SUL,29,Jovem
14656509122,Cecília Xavier,SUDESTE,33,Adulto
14661990257,Fábio Assis,SUDESTE,30,Adulto
14662367006,Camila Rangel,SUDESTE,75,Idoso
14662761005,Elaine Toledo,SUDESTE,18,Jovem
14676485362,Arthur Moreira,NORTE,49,Adulto
14683150903,Augusto Sant’anna,SUL,47,Adulto
14683235358,Letícia Silva,NORDESTE,31,Adulto
14684623334,Alessandra Prado,SUDESTE,37,Adulto
14705143769,Felipe Albuquerque,NORDESTE,39,Adulto
14705842053,Thiago Fonseca,SUDESTE,31,Adulto
14707706882,Erick Ribeiro,SUL,37,Adulto
14713027300,Paula Amorim,SUDESTE,42,Adulto
14721031837,Bianca Moreira,NORDESTE,47,Adulto
14727948444,Rodrigo Campos,NORTE,62,Idoso
14734190758,Fernando Dias,CENTRO-OESTE,52,Adulto
14735572567,Renato Macedo,CENTRO-OESTE,29,Jovem
14735613125,Evelin Xavier,NORTE,22,Jovem
14738999515,Carla Peixoto,NORDESTE,59,Adulto
14744503763,João Sant’anna,NORDESTE,42,Adulto
14747665921,Elisa Pinheiro,SUDESTE,23,Jovem
14754968933,Débora Antunes,NORDESTE,75,Idoso
14758344879,Evelin Pereira,SUDESTE,51,Adulto
14764666069,Henrique Moura,NORDESTE,31,Adulto
14770292590,Lucas Azevedo,NORTE,48,Adulto
14777948685,Alice Macedo,SUDESTE,41,Adulto
14783773938,Vinícius Araújo,SUDESTE,77,Idoso
14787123377,Igor Moreira,SUDESTE,52,Adulto
14790601153,Fabiana Gomes,SUDESTE,38,Adulto
14792767383,Beatriz Fernandes,NORDESTE,57,Adulto
14795695530,Yasmin Pereira,NORDESTE,27,Jovem
14805437993,Otávio Dias,NORDESTE,39,Adulto
14808695783,Bianca Albuquerque,NORDESTE,57,Adulto
14821329478,Clara Moreira,NORDESTE,51,Adulto
14821957933,Simone Guimarães,SUDESTE,37,Adulto
14823421788,Rodrigo Antunes,SUDESTE,33,Adulto
14838916031,Bruno Batista,NORTE,37,Adulto
14845004578,Jonathan Fernandes,NORDESTE,48,Adulto
14858598610,Igor Nunes,NORTE,73,Idoso
14868585293,Evelin Coelho,NORDESTE,36,Adulto
14868935301,Camila Sales,SUDESTE,50,Adulto
14877244222,Vinícius Silveira,NORDESTE,49,Adulto
14879461464,Felipe Bonfim,NORDESTE,61,Idoso
